,Bib,M/F,"X1, Age","X2, 5K Pace","X3, Half Pace","Y, Official Time","X4, Gender","X5, Wave: Elite","X6, Wave: One","X7, Wave: Two","X8, Wave: Three",Index
19863,23521,F,56,6.216,6.16092,262.12,1,0,0,0,1,9922
16682,17959,F,40,5.02,5.3594,245.0,1,0,0,0,1,8311
11839,18460,M,57,5.07,5.07406,227.22,0,0,0,0,1,5861
13546,23486,F,52,5.27,5.35229,232.87,1,0,0,0,1,6748
17718,17790,M,70,4.96,4.99965,250.3,0,0,0,0,1,8833
13697,22707,M,61,5.263999999999999,5.36225,233.33,0,0,0,0,1,6819
22232,19452,M,56,5.43,5.99265,280.58,0,0,0,0,1,11141
19948,21082,F,52,5.263999999999999,5.43572,262.58,1,0,0,0,1,9957
17911,23026,F,53,5.58,5.69594,251.2,1,0,0,0,1,8932
14061,20593,F,45,5.176,5.19114,234.53,1,0,0,0,1,7002
8253,18464,M,58,5.246,5.0916,214.58,0,0,0,0,1,4043
19529,19710,F,50,5.14,5.3158,260.0,1,0,0,0,1,9756
22544,21807,F,55,5.6,6.15476,283.98,1,0,0,0,1,11299
17288,21002,F,50,5.24,5.48643,248.03,1,0,0,0,1,8630
10186,17482,F,27,5.053999999999999,5.08354,221.63,1,0,0,0,1,5019
8423,17833,F,49,4.916,4.92333,215.2,1,0,0,0,1,4127
23746,16110,F,44,5.044,5.56796,297.58,1,0,0,0,1,11885
17415,21961,F,49,5.303999999999999,5.39732,248.7,1,0,0,0,1,8698
13657,21670,M,63,5.336,5.37505,233.18,0,0,0,0,1,6801
18226,19557,F,57,5.48,5.442830000000001,252.72,1,0,0,0,1,9092
22768,21048,M,65,5.476,5.6746099999999995,286.02,0,0,0,0,1,11410
16653,18579,M,56,5.68,5.73386,244.9,0,0,0,0,1,8299
10480,21377,F,47,5.16,5.17502,222.63,1,0,0,0,1,5159
13134,16315,F,25,4.734,4.95651,231.38,1,0,0,0,1,6539
21715,19020,F,52,5.644,5.78884,275.77,1,0,0,0,1,10874
14382,16426,M,55,5.126,5.266030000000001,235.63,0,0,0,0,1,7158
14757,19316,M,59,5.14,5.135680000000001,236.97,0,0,0,0,1,7329
14024,21103,M,63,4.874,5.03377,234.43,0,0,0,0,1,6987
17661,20525,F,40,5.534,5.61773,249.97,1,0,0,0,1,8810
19003,21315,M,65,5.356,5.56464,257.15,0,0,0,0,1,9481
16464,19089,M,60,5.39,5.19114,243.97,0,0,0,0,1,8191
14669,17336,M,56,5.476,5.6073,236.62,0,0,0,0,1,7283
13826,22711,F,48,5.374,5.39732,233.78,1,0,0,0,1,6879
10137,18752,F,47,5.22,5.14421,221.43,1,0,0,0,1,4992
17001,18690,F,50,5.1160000000000005,5.31912,246.52,1,0,0,0,1,8477
20750,19731,F,42,5.474,5.62721,268.13,1,0,0,0,1,10366
24944,21362,M,62,5.834,6.38701,318.0,0,0,0,0,1,12467
23494,22566,M,65,5.156000000000001,5.3110599999999994,294.33,0,0,0,0,1,11769
17214,23473,F,54,5.534,5.64996,247.67,1,0,0,0,1,8594
13942,18514,F,44,5.306,5.21531,234.17,1,0,0,0,1,6946
24447,23217,M,65,5.72,6.32397,308.28,0,0,0,0,1,12229
21039,23092,F,50,5.306,5.9116,270.1,1,0,0,0,1,10517
11777,20672,F,44,5.15,5.15322,226.98,1,0,0,0,1,5830
19522,19855,F,41,5.0,5.6513800000000005,259.97,1,0,0,0,1,9754
9915,16979,F,42,4.956,5.1864,220.58,1,0,0,0,1,4883
16906,16181,F,40,4.906000000000001,5.271719999999999,246.05,1,0,0,0,1,8429
17494,16205,F,34,5.406000000000001,5.5442599999999995,249.13,1,0,0,0,1,8739
14933,17817,M,57,5.48,5.50634,237.58,0,0,0,0,1,7413
11731,19368,F,42,5.374,5.28025,226.83,1,0,0,0,1,5802
14532,17811,F,50,5.1339999999999995,5.29589,236.18,1,0,0,0,1,7223
19220,19160,M,56,5.434,5.81491,258.2,0,0,0,0,1,9590
13437,17989,M,60,5.053999999999999,5.05984,232.5,0,0,0,0,1,6687
18059,20608,F,40,5.44,5.6438,251.92,1,0,0,0,1,9003
14914,18288,F,42,5.19,5.19161,237.52,1,0,0,0,1,7405
11914,19620,F,41,4.954,5.14658,227.45,1,0,0,0,1,5901
18926,22497,F,47,5.324,5.5016,256.73,1,0,0,0,1,9450
11821,16776,F,32,4.7860000000000005,5.022869999999999,227.15,1,0,0,0,1,5851
14760,18457,F,40,5.3,5.5471,236.97,1,0,0,0,1,7330
9412,17963,F,38,5.303999999999999,5.08449,218.87,1,0,0,0,1,4616
20631,22007,M,60,5.6160000000000005,5.77652,267.35,0,0,0,0,1,10300
13156,21899,F,52,5.404,5.34898,231.43,1,0,0,0,1,6549
22192,18502,M,56,5.144,5.07264,280.22,0,0,0,0,1,11119
9038,17582,F,22,5.24,5.14848,217.4,1,0,0,0,1,4434
18873,21848,F,46,5.496,5.59687,256.43,1,0,0,0,1,9425
16537,22515,F,58,5.574,5.55658,244.35,1,0,0,0,1,8228
17336,22588,F,58,5.65,5.705419999999999,248.33,1,0,0,0,1,8657
10968,21644,F,46,5.226,5.15701,224.28,1,0,0,0,1,5410
14190,19168,F,44,5.04,5.14184,234.97,1,0,0,0,1,7067
15331,22505,M,63,5.486000000000001,5.54094,238.95,0,0,0,0,1,7604
18755,19022,F,40,5.284,5.5930800000000005,255.78,1,0,0,0,1,9360
11773,17377,F,37,5.263999999999999,5.30158,226.97,1,0,0,0,1,5827
22845,21799,M,66,5.53,5.9462,286.9,0,0,0,0,1,11453
19439,21407,F,50,5.276,5.51961,259.47,1,0,0,0,1,9711
18462,23280,F,56,5.694,5.90686,254.12,1,0,0,0,1,9208
22281,18520,F,40,5.436,6.06375,281.02,1,0,0,0,1,11169
19637,21653,F,48,5.59,5.61915,260.75,1,0,0,0,1,9812
11381,19903,F,41,4.86,4.966469999999999,225.6,1,0,0,0,1,5625
11269,16599,F,25,5.364,5.33476,225.22,1,0,0,0,1,5578
18893,18066,F,39,5.404,5.55848,256.52,1,0,0,0,1,9434
22575,20267,M,62,5.513999999999999,6.16993,284.32,0,0,0,0,1,11314
12881,18505,F,45,5.194,5.33333,230.52,1,0,0,0,1,6409
15260,17858,M,59,4.79,4.87641,238.67,0,0,0,0,1,7559
9530,21530,F,50,5.114,5.087330000000001,219.22,1,0,0,0,1,4687
11654,18290,F,38,5.04,5.17455,226.57,1,0,0,0,1,5768
12154,17086,F,29,4.99,5.0963400000000005,228.15,1,0,0,0,1,6028
21412,19960,F,52,5.3,5.71063,273.3,1,0,0,0,1,10725
20423,22929,F,45,5.1339999999999995,5.73765,265.8,1,0,0,0,1,10192
23211,17076,F,53,5.23,6.10594,290.97,1,0,0,0,1,11630
19036,23108,F,55,5.294,5.57981,257.32,1,0,0,0,1,9498
19458,22955,F,54,5.194,5.746180000000001,259.62,1,0,0,0,1,9723
19144,22547,F,49,5.676,5.73433,257.85,1,0,0,0,1,9553
16443,20113,M,61,5.3260000000000005,5.41865,243.9,0,0,0,0,1,8175
19287,22667,F,54,5.31,5.57744,258.6,1,0,0,0,1,9624
15811,23328,F,52,4.82,5.07975,240.82,1,0,0,0,1,7847
15909,21317,F,55,5.584,5.53857,241.32,1,0,0,0,1,7893
15704,19001,F,52,4.99,5.0077,240.32,1,0,0,0,1,7793
22894,16377,F,27,5.19,5.252759999999999,287.42,1,0,0,0,1,11477
18597,19733,M,55,5.156000000000001,5.5328800000000005,254.83,0,0,0,0,1,9276
11561,19281,F,60,5.006,5.139469999999999,226.23,1,0,0,0,1,5718
17349,16820,F,42,4.716,5.0314,248.4,1,0,0,0,1,8662
14103,17740,F,39,5.52,5.47553,234.67,1,0,0,0,1,7019
22350,23529,F,54,5.48,5.8168,281.75,1,0,0,0,1,11199
17090,19132,F,46,5.0360000000000005,5.04231,247.02,1,0,0,0,1,8522
16551,22783,F,49,5.57,5.627680000000001,244.4,1,0,0,0,1,8236
16664,22069,M,60,5.296,5.41913,244.93,0,0,0,0,1,8305
14539,18501,F,39,5.3,5.26129,236.22,1,0,0,0,1,7226
12971,16898,F,31,4.89,4.98637,230.85,1,0,0,0,1,6455
13461,22475,F,45,5.324,5.27077,232.62,1,0,0,0,1,6703
17206,23506,F,55,5.624,5.679819999999999,247.65,1,0,0,0,1,8589
17985,22227,F,48,5.4639999999999995,5.56464,251.58,1,0,0,0,1,8971
9909,19103,F,35,5.256,5.25892,220.57,1,0,0,0,1,4881
20219,22485,F,46,5.124,5.36794,264.42,1,0,0,0,1,10091
12459,18048,M,57,5.3,5.20109,229.08,0,0,0,0,1,6187
9322,17419,F,38,5.16,5.12525,218.52,1,0,0,0,1,4577
10611,21785,F,49,5.1739999999999995,5.05131,223.1,1,0,0,0,1,5229
17351,22788,F,52,5.3,5.5234,248.42,1,0,0,0,1,8663
10588,16953,F,28,4.843999999999999,4.947030000000001,223.03,1,0,0,0,1,5217
13082,20540,F,40,5.14,5.17929,231.18,1,0,0,0,1,6512
17626,21957,F,57,5.466,5.8594599999999994,249.8,1,0,0,0,1,8794
23190,22099,M,61,5.55,5.80495,290.67,0,0,0,0,1,11619
20326,16206,F,27,4.82,4.86219,265.22,1,0,0,0,1,10147
18379,20199,M,68,5.38,5.5599,253.65,0,0,0,0,1,9161
11140,16022,M,56,4.8839999999999995,4.89726,224.82,0,0,0,0,1,5502
19414,23074,F,55,5.526,5.5599,259.28,1,0,0,0,1,9698
8725,23237,M,63,5.294,5.18403,216.33,0,0,0,0,1,4282
17156,22562,F,45,5.316,5.4153400000000005,247.35,1,0,0,0,1,8558
17304,19212,F,40,5.25,5.34755,248.13,1,0,0,0,1,8643
9613,23037,F,52,4.816,4.76502,219.48,1,0,0,0,1,4730
17946,17558,M,55,5.27,5.60872,251.37,0,0,0,0,1,8946
19500,21324,M,62,5.4239999999999995,5.75045,259.83,0,0,0,0,1,9743
6265,16100,F,37,4.686,4.7271,207.0,1,0,0,0,1,3075
18037,19324,M,55,5.6339999999999995,5.52435,251.8,0,0,0,0,1,8990
15202,19638,F,43,5.3660000000000005,5.384530000000001,238.48,1,0,0,0,1,7537
6575,18611,F,39,4.9239999999999995,4.832330000000001,208.23,1,0,0,0,1,3216
10318,17241,F,39,5.056,4.9641,222.08,1,0,0,0,1,5083
6560,17032,F,26,4.886,4.90011,208.18,1,0,0,0,1,3208
12573,17104,M,59,4.946000000000001,5.024290000000001,229.5,0,0,0,0,1,6242
14415,18349,F,41,5.024,5.221,235.77,1,0,0,0,1,7174
13457,21232,M,61,5.303999999999999,5.29779,232.6,0,0,0,0,1,6699
14947,20527,F,41,5.196000000000001,5.2849900000000005,237.62,1,0,0,0,1,7421
8339,16184,F,30,4.82,4.87025,214.95,1,0,0,0,1,4085
23854,16554,F,30,6.09,6.7117,298.82,1,0,0,0,1,11934
19717,22512,F,46,5.324,5.6532800000000005,261.23,1,0,0,0,1,9853
16646,21346,F,55,5.494,5.39543,244.85,1,0,0,0,1,8292
23324,18615,F,38,5.914,6.22349,292.47,1,0,0,0,1,11691
11075,18161,F,59,5.1739999999999995,5.18403,224.62,1,0,0,0,1,5474
19715,22320,F,47,5.55,5.56559,261.2,1,0,0,0,1,9851
17531,23099,F,50,5.244,5.20915,249.32,1,0,0,0,1,8754
12472,18906,M,56,5.13,5.00202,229.12,0,0,0,0,1,6192
22752,23556,F,56,5.78,5.9779599999999995,285.87,1,0,0,0,1,11403
20385,21338,F,49,5.524,5.65375,265.57,1,0,0,0,1,10174
9940,20242,M,67,5.376,5.15132,220.68,0,0,0,0,1,4896
10704,17437,F,40,5.296,5.19493,223.43,1,0,0,0,1,5277
19443,18111,M,60,5.0760000000000005,5.1807099999999995,259.48,0,0,0,0,1,9714
16360,19535,F,43,5.144,5.39543,243.55,1,0,0,0,1,8135
20107,19980,F,42,5.14,5.42244,263.68,1,0,0,0,1,10037
12108,16422,F,27,4.986000000000001,4.9731,228.03,1,0,0,0,1,6002
12404,16625,F,27,4.896,5.03946,228.9,1,0,0,0,1,6158
14502,18038,M,57,5.016,5.2101,236.08,0,0,0,0,1,7207
10959,20043,M,66,5.3,5.37031,224.25,0,0,0,0,1,5406
20149,19140,M,58,5.5,5.81586,263.93,0,0,0,0,1,10055
20493,21260,M,60,5.39,5.74713,266.37,0,0,0,0,1,10229
21173,22449,F,55,5.54,5.59877,271.22,1,0,0,0,1,10596
22598,19378,F,53,6.706,6.560969999999999,284.52,1,0,0,0,1,11323
6967,17770,F,57,4.926,4.89015,209.67,1,0,0,0,1,3401
8030,17691,F,23,5.216,5.15085,213.8,1,0,0,0,1,3936
17408,19792,F,42,5.6339999999999995,5.7788900000000005,248.65,1,0,0,0,1,8693
13740,21368,F,51,5.164,5.2266900000000005,233.47,1,0,0,0,1,6846
19256,21635,F,48,5.666,5.826280000000001,258.38,1,0,0,0,1,9604
15108,16348,F,35,4.686,5.21531,238.15,1,0,0,0,1,7490
14483,23270,F,51,5.494,5.48075,235.98,1,0,0,0,1,7200
18874,16235,M,58,5.124,5.633369999999999,256.43,0,0,0,0,1,9424
11355,21618,M,62,5.024,5.14279,225.5,0,0,0,0,1,5619
13629,19473,M,58,5.1739999999999995,5.06363,233.1,0,0,0,0,1,6790
21165,22395,F,46,5.546,5.989809999999999,271.17,1,0,0,0,1,10590
13886,20691,F,50,5.234,5.40206,233.98,1,0,0,0,1,6912
16909,17779,F,42,4.824,5.07501,246.05,1,0,0,0,1,8432
18436,22245,F,47,5.35,5.4698400000000005,253.97,1,0,0,0,1,9197
16770,18171,M,55,5.1160000000000005,5.21863,245.45,0,0,0,0,1,8359
9889,20090,F,40,5.1339999999999995,5.1371,220.47,1,0,0,0,1,4866
15130,18385,M,59,5.346,5.31011,238.22,0,0,0,0,1,7493
11063,16064,F,39,4.94,5.04467,224.58,1,0,0,0,1,5466
18927,21165,F,47,5.766,5.81254,256.73,1,0,0,0,1,9451
16275,21599,F,45,5.62,5.57744,243.13,1,0,0,0,1,8094
15263,21409,M,64,5.434,5.44046,238.67,0,0,0,0,1,7563
15787,21677,F,50,5.556,5.7186900000000005,240.7,1,0,0,0,1,7832
15268,21709,F,51,5.226,5.49828,238.72,1,0,0,0,1,7570
18288,21772,F,45,5.684,5.84098,253.2,1,0,0,0,1,9121
8723,21669,F,47,5.004,5.01576,216.33,1,0,0,0,1,4284
15055,18771,F,42,5.3,5.34518,237.97,1,0,0,0,1,7470
9756,17548,F,39,4.956,4.93044,219.98,1,0,0,0,1,4798
21254,18183,M,66,5.144,5.35846,271.8,0,0,0,0,1,10638
16967,18098,F,44,5.06,5.21152,246.33,1,0,0,0,1,8464
24539,23352,F,54,5.553999999999999,6.06944,310.18,1,0,0,0,1,12274
15171,20668,M,60,5.32,5.432869999999999,238.37,0,0,0,0,1,7517
14081,22096,F,48,5.334,5.35466,234.6,1,0,0,0,1,7011
19375,19857,F,45,5.644,5.71395,259.03,1,0,0,0,1,9675
11237,17904,F,38,5.21,5.31438,225.1,1,0,0,0,1,5557
15360,18223,F,50,5.03,5.08828,239.05,1,0,0,0,1,7616
13391,22766,F,56,5.314,5.36083,232.3,1,0,0,0,1,6665
22611,22819,F,47,5.484,5.74381,284.62,1,0,0,0,1,11330
11804,18377,F,48,4.814,4.98495,227.08,1,0,0,0,1,5842
24021,17438,M,55,5.56,6.0267800000000005,301.48,0,0,0,0,1,12015
12478,19310,F,37,5.21,5.21389,229.13,1,0,0,0,1,6197
25344,22675,M,63,5.776,6.3855900000000005,326.53,0,0,0,0,1,12665
11980,16795,F,27,4.846,5.011019999999999,227.67,1,0,0,0,1,5937
18554,21839,F,45,5.446000000000001,5.65565,254.62,1,0,0,0,1,9260
14737,18964,F,37,5.27,5.26034,236.9,1,0,0,0,1,7319
21056,21764,F,45,5.553999999999999,5.66086,270.25,1,0,0,0,1,10524
11783,19743,F,25,5.1339999999999995,5.06695,227.0,1,0,0,0,1,5831
9764,17518,F,27,5.024,5.0551,220.03,1,0,0,0,1,4806
21487,23382,F,50,5.6739999999999995,5.87605,274.02,1,0,0,0,1,10766
11036,21937,F,51,5.314,5.25039,224.48,1,0,0,0,1,5453
9052,16891,F,21,4.996,4.98163,217.45,1,0,0,0,1,4441
10855,16510,M,61,4.91,5.1010800000000005,223.93,0,0,0,0,1,5353
12819,16622,M,57,5.106,5.2195800000000006,230.33,0,0,0,0,1,6377
17466,22039,F,46,5.754,5.74144,249.0,1,0,0,0,1,8720
20826,19240,M,56,5.584,5.71016,268.65,0,0,0,0,1,10402
15515,18374,F,38,5.096,5.2390099999999995,239.58,1,0,0,0,1,7687
15712,22209,F,48,5.41,5.40917,240.35,1,0,0,0,1,7797
17123,20413,F,45,5.2860000000000005,5.54473,247.18,1,0,0,0,1,8539
18623,18562,F,37,5.034,5.19114,254.98,1,0,0,0,1,9287
24215,23585,F,50,5.8260000000000005,6.52115,304.42,1,0,0,0,1,12106
15928,19679,F,42,4.954,5.195880000000001,241.38,1,0,0,0,1,7898
17106,21810,M,73,5.596,5.57412,247.12,0,0,0,0,1,8528
16189,17983,F,35,5.11,5.21247,242.67,1,0,0,0,1,8044
11620,17380,F,35,5.11,5.1845,226.45,1,0,0,0,1,5747
10423,16136,F,38,4.66,4.9214400000000005,222.4,1,0,0,0,1,5130
16648,16107,F,30,4.956,5.34755,244.85,1,0,0,0,1,8293
12730,19317,F,39,5.524,5.17976,230.03,1,0,0,0,1,6332
21094,21112,M,63,5.38,5.45325,270.55,0,0,0,0,1,10544
12945,18272,F,39,4.9639999999999995,5.16886,230.77,1,0,0,0,1,6447
10799,18667,M,58,5.0760000000000005,5.0551,223.73,0,0,0,0,1,5325
16183,23304,F,50,5.593999999999999,5.60114,242.65,1,0,0,0,1,8042
12506,16356,F,36,4.843999999999999,4.9731,229.23,1,0,0,0,1,6214
23758,21841,M,77,5.774,6.5329999999999995,297.7,0,0,0,0,1,11891
11199,16243,F,40,4.9639999999999995,5.24328,224.98,1,0,0,0,1,5537
17280,18030,M,55,5.166,5.29542,247.95,0,0,0,0,1,8624
24146,22419,F,52,5.553999999999999,6.18936,303.2,1,0,0,0,1,12071
15973,21307,F,52,5.496,5.4698400000000005,241.62,1,0,0,0,1,7925
16430,17772,F,53,5.03,5.09065,243.87,1,0,0,0,1,8167
18852,22219,F,48,5.59,5.59687,256.35,1,0,0,0,1,9412
14511,18416,F,38,5.276,5.37884,236.12,1,0,0,0,1,7212
16532,20730,F,46,5.236000000000001,5.30869,244.33,1,0,0,0,1,8226
14151,22464,F,50,5.34,5.38547,234.83,1,0,0,0,1,7046
17559,17281,F,32,5.564,5.43998,249.47,1,0,0,0,1,8765
21280,20596,F,44,5.35,5.67603,272.0,1,0,0,0,1,10651
20070,18485,F,39,5.4639999999999995,5.64048,263.42,1,0,0,0,1,10021
6897,17206,F,29,4.8839999999999995,4.8053099999999995,209.4,1,0,0,0,1,3375
12213,21010,F,52,5.303999999999999,5.34661,228.32,1,0,0,0,1,6058
24232,22316,F,54,6.296,6.56808,304.75,1,0,0,0,1,12113
15667,18956,F,37,5.034,5.23996,240.2,1,0,0,0,1,7779
18573,18012,M,56,5.03,5.36414,254.73,0,0,0,0,1,9266
14123,18311,F,40,5.246,5.34281,234.75,1,0,0,0,1,7031
7261,16223,F,30,4.9,4.8726199999999995,210.95,1,0,0,0,1,3559
18273,21299,M,64,5.224,5.4665300000000006,253.08,0,0,0,0,1,9113
20148,21177,F,45,5.22,5.53715,263.93,1,0,0,0,1,10056
21502,22573,M,60,5.406000000000001,5.44235,274.17,0,0,0,0,1,10772
10038,17617,F,34,5.324,5.26034,221.05,1,0,0,0,1,4944
14719,19183,M,58,5.1,5.16886,236.83,0,0,0,0,1,7307
16697,22366,F,46,5.534,5.6025599999999995,245.1,1,0,0,0,1,8321
16204,22158,F,45,5.54,5.556109999999999,242.75,1,0,0,0,1,8053
20292,22005,F,54,5.79,5.94715,264.98,1,0,0,0,1,10127
16141,23370,M,69,5.58,5.53857,242.4,0,0,0,0,1,8022
19265,21935,F,48,5.54,5.61346,258.43,1,0,0,0,1,9611
18783,21550,M,60,5.446000000000001,5.71964,255.97,0,0,0,0,1,9370
18489,16534,F,34,4.8660000000000005,5.5253,254.2,1,0,0,0,1,9226
13327,17581,F,26,4.8,4.8475,232.07,1,0,0,0,1,6627
10312,20056,F,47,4.82,4.838019999999999,222.07,1,0,0,0,1,5078
8809,18033,F,51,4.95,4.97926,216.6,1,0,0,0,1,4318
17982,18280,M,60,5.516,5.43335,251.57,0,0,0,0,1,8965
16206,20086,F,42,5.144,5.41439,242.75,1,0,0,0,1,8052
9461,16761,F,29,5.044,4.9968,218.98,1,0,0,0,1,4646
8334,16225,F,43,4.626,4.8219,214.92,1,0,0,0,1,4081
16596,16833,F,28,4.636,5.37836,244.58,1,0,0,0,1,8260
9063,16044,F,26,4.93,5.07027,217.5,1,0,0,0,1,4444
17791,17183,F,38,5.31,5.58455,250.62,1,0,0,0,1,8870
14746,16589,F,36,4.84,5.07406,236.93,1,0,0,0,1,7326
12616,16684,F,40,5.454,5.40491,229.63,1,0,0,0,1,6263
22372,23316,M,65,5.914,5.95805,282.07,0,0,0,0,1,11209
5838,18443,M,56,4.694,4.65126,205.43,0,0,0,0,1,2866
19429,23109,F,50,5.644,5.80164,259.4,1,0,0,0,1,9707
11004,16874,M,55,5.0,5.08259,224.4,0,0,0,0,1,5431
18243,18392,F,43,5.3839999999999995,5.59213,252.87,1,0,0,0,1,9101
9831,18063,F,40,5.246,5.24565,220.27,1,0,0,0,1,4839
11832,17223,F,40,4.974,5.14279,227.18,1,0,0,0,1,5854
21986,22161,M,61,5.64,6.03531,278.18,0,0,0,0,1,11007
11163,17211,M,66,4.996,5.05889,224.88,0,0,0,0,1,5518
21026,23386,F,50,5.524,5.6784,270.03,1,0,0,0,1,10509
11464,21552,F,45,5.254,5.250859999999999,225.92,1,0,0,0,1,5666
14132,20986,F,45,5.25,5.32291,234.77,1,0,0,0,1,7036
21603,23195,F,43,5.776,5.818230000000001,274.92,1,0,0,0,1,10815
15423,18523,F,38,5.196000000000001,5.28357,239.25,1,0,0,0,1,7647
7388,18070,F,35,5.234,5.11198,211.42,1,0,0,0,1,3612
16334,22282,M,61,5.334,5.36225,243.42,0,0,0,0,1,8122
8390,18097,F,40,5.01,4.958880000000001,215.07,1,0,0,0,1,4109
9181,16118,F,37,4.8839999999999995,5.07169,217.98,1,0,0,0,1,4499
19033,22831,F,60,5.416,5.7788900000000005,257.3,1,0,0,0,1,9496
19034,18664,M,55,5.06,5.31722,257.3,0,0,0,0,1,9495
18648,19504,F,39,5.3,5.50919,255.13,1,0,0,0,1,9305
16184,19915,F,48,5.21,5.3480300000000005,242.65,1,0,0,0,1,8040
16205,22000,F,45,5.324,5.52672,242.75,1,0,0,0,1,8054
17777,19732,F,41,5.026,5.10345,250.55,1,0,0,0,1,8859
19276,22632,F,54,5.744,5.9073400000000005,258.5,1,0,0,0,1,9615
12221,21494,F,52,5.44,5.4215,228.33,1,0,0,0,1,6063
20539,21687,F,46,5.49,5.70352,266.7,1,0,0,0,1,10252
23293,23549,F,57,5.664,6.05617,292.07,1,0,0,0,1,11671
17031,18905,F,36,5.096,5.15369,246.72,1,0,0,0,1,8494
22489,22422,M,65,5.666,5.9353,283.37,0,0,0,0,1,11271
21347,20805,M,61,5.636,5.93341,272.75,0,0,0,0,1,10685
7582,16418,F,24,4.76,4.82854,212.08,1,0,0,0,1,3705
17054,23402,F,52,5.744,5.82154,246.83,1,0,0,0,1,8503
13179,16020,F,38,4.504,4.8143199999999995,231.57,1,0,0,0,1,6560
12219,19429,F,45,4.906000000000001,4.90343,228.33,1,0,0,0,1,6059
11933,17342,F,26,4.95,5.08449,227.5,1,0,0,0,1,5914
12324,19796,M,62,5.1160000000000005,5.1157699999999995,228.63,0,0,0,0,1,6120
16076,18571,M,70,5.08,5.35703,242.12,0,0,0,0,1,7985
17729,22401,F,49,5.31,5.5489999999999995,250.35,1,0,0,0,1,8835
10865,18504,F,50,5.14,5.13236,223.98,1,0,0,0,1,5358
7976,22982,F,46,5.044,4.9878,213.58,1,0,0,0,1,3908
17805,16300,M,37,4.35,4.95651,250.7,0,0,0,0,1,8881
13532,16344,F,31,5.29,5.20678,232.82,1,0,0,0,1,6740
21046,22633,M,60,5.36,5.5281400000000005,270.15,0,0,0,0,1,10518
11697,21534,F,47,5.056,5.00439,226.68,1,0,0,0,1,5784
13556,21908,F,48,5.34,5.39069,232.88,1,0,0,0,1,6754
18417,20318,F,41,5.316,5.55516,253.88,1,0,0,0,1,9185
15305,22514,M,60,5.374,5.4257599999999995,238.83,0,0,0,0,1,7585
8531,16819,F,32,4.694,4.8512900000000005,215.63,1,0,0,0,1,4178
26020,22855,F,52,5.91,7.13497,348.82,1,0,0,0,1,13002
16178,19880,M,61,4.954,5.32386,242.62,0,0,0,0,1,8037
10304,18655,M,55,5.2860000000000005,5.14279,222.03,0,0,0,0,1,5071
10451,19688,F,45,5.046,5.13331,222.55,1,0,0,0,1,5144
20027,16247,F,30,4.754,5.26698,263.17,1,0,0,0,1,9991
16394,20607,F,44,5.186,5.28262,243.68,1,0,0,0,1,8154
20590,19303,F,37,5.466,5.7400199999999995,267.08,1,0,0,0,1,10279
11460,19222,F,53,4.934,5.05131,225.9,1,0,0,0,1,5664
16851,18433,F,39,5.704,5.72675,245.77,1,0,0,0,1,8404
7822,17659,F,37,4.7,4.75317,213.0,1,0,0,0,1,3831
16117,20837,F,42,5.416,5.4783800000000005,242.3,1,0,0,0,1,8005
14395,22207,F,46,5.484,5.49212,235.7,1,0,0,0,1,7167
10436,17907,M,61,5.0760000000000005,5.07311,222.47,0,0,0,0,1,5140
9156,16650,M,58,4.96,4.96362,217.88,0,0,0,0,1,4487
12408,16230,F,29,5.086,5.16554,228.92,1,0,0,0,1,6163
8799,16362,F,35,4.81,4.8584,216.55,1,0,0,0,1,4312
19430,21238,F,45,5.71,5.7495,259.4,1,0,0,0,1,9708
7181,18915,F,42,5.013999999999999,4.99111,210.55,1,0,0,0,1,3515
15839,19722,F,49,5.1160000000000005,5.32196,240.95,1,0,0,0,1,7863
10572,16737,F,39,4.936,5.01387,222.98,1,0,0,0,1,5211
11822,21063,F,46,5.0,5.12857,227.15,1,0,0,0,1,5852
16446,22013,F,46,5.236000000000001,5.3110599999999994,243.9,1,0,0,0,1,8178
18503,21223,F,52,5.454,5.55279,254.28,1,0,0,0,1,9232
11458,18473,F,48,5.09,5.20536,225.88,1,0,0,0,1,5662
14604,20671,F,44,5.33,5.40917,236.42,1,0,0,0,1,7255
5905,16248,F,21,4.48,4.66406,205.7,1,0,0,0,1,2900
13931,20706,M,67,5.374,5.32149,234.13,0,0,0,0,1,6938
16008,18559,F,36,5.446000000000001,5.56464,241.85,1,0,0,0,1,7941
20289,22688,F,47,5.49,5.54473,264.98,1,0,0,0,1,10128
8692,19151,M,59,4.97,4.8631400000000005,216.2,0,0,0,0,1,4262
16052,19573,M,64,5.27,5.56701,242.03,0,0,0,0,1,7967
8242,16447,M,69,4.504,4.838019999999999,214.55,0,0,0,0,1,4038
11949,21201,F,55,5.14,5.18166,227.57,1,0,0,0,1,5919
22164,22593,M,63,5.556,5.61299,279.93,0,0,0,0,1,11102
25954,21285,F,45,5.41,6.28368,345.68,1,0,0,0,1,12966
18723,17416,F,46,4.754,5.31343,255.63,1,0,0,0,1,9345
12480,20312,F,44,5.284,5.32054,229.13,1,0,0,0,1,6198
15602,16069,F,24,4.986000000000001,5.18166,239.92,1,0,0,0,1,7735
15661,20826,M,61,5.336,5.5016,240.17,0,0,0,0,1,7769
13252,21545,F,53,5.204,5.33096,231.8,1,0,0,0,1,6597
15995,18300,F,39,5.246,5.4627300000000005,241.75,1,0,0,0,1,7935
16285,21105,M,60,5.486000000000001,5.48169,243.2,0,0,0,0,1,8099
